package	file	line	kind	name	from
extensions/tool-cordis	src/present.ts	37	function	presentInspectSelfCall	
extensions/tool-cordis	src/present.ts	49	function	presentPackageInspectCall	
extensions/tool-cordis	src/present.ts	58	function	presentDefineCall	
extensions/tool-cordis	src/present.ts	78	function	presentUndefineCall	
extensions/tool-cordis	src/present.ts	87	function	presentRunCall	
extensions/tool-cordis	src/present.ts	100	function	presentStopCall	
extensions/tool-cordis	src/prompt.ts	3	const	CORDIS_SYSTEM_PROMPT	
extensions/tool-cordis	src/providers.ts	26	function	hostInspectProviders	
extensions/ui-cordis	src/client/CordisActionRow.tsx	12	type	CordisActionRowProps	
extensions/ui-cordis	src/client/CordisActionRow.tsx	15	function	CordisActionRow	
extensions/ui-cordis	src/client/CordisDefineRow.tsx	16	type	CordisDefineRowProps	
extensions/ui-cordis	src/client/CordisDefineRow.tsx	46	function	CordisDefineRow	
extensions/ui-cordis	src/client/CordisPanel.tsx	23	type	CordisPanelProps	
extensions/ui-cordis	src/client/CordisPanel.tsx	106	function	CordisPanel	
extensions/ui-cordis	src/client/CordisRunRow.tsx	17	type	CordisRunRowProps	
extensions/ui-cordis	src/client/CordisRunRow.tsx	35	function	CordisRunRow	
extensions/ui-cordis	src/client/card-model.ts	11	type	CordisToolState	
extensions/ui-cordis	src/client/card-model.ts	14	interface	CordisDefineCard	
extensions/ui-cordis	src/client/card-model.ts	27	interface	CordisRunCard	
extensions/ui-cordis	src/client/card-model.ts	39	interface	CordisActionCard	
extensions/ui-cordis	src/client/card-model.ts	95	function	cordisDefineCard	
extensions/ui-cordis	src/client/card-model.ts	122	function	cordisRunCard	
extensions/ui-cordis	src/client/card-model.ts	149	function	cordisActionCard	
extensions/ui-cordis	src/client/dynamic-port.ts	9	type	CordisActionResult	
extensions/ui-cordis	src/client/dynamic-port.ts	14	interface	CordisDynamicPort	
extensions/ui-cordis	src/client/dynamic-port.ts	24	type	CordisInventoryRow	
extensions/ui-cordis	src/client/events.ts	6	reexport-type	ApprovalRequestId	@deepseek-ai/dsh-api-remotes/client
extensions/ui-cordis	src/client/events.ts	6	reexport-type	CordisDynamicPackageId	@deepseek-ai/dsh-api-remotes/client
extensions/ui-cordis	src/client/events.ts	6	reexport-type	CordisDynamicPluginId	@deepseek-ai/dsh-api-remotes/client
extensions/ui-cordis	src/client/events.ts	6	reexport-type	CordisDynamicPluginRunId	@deepseek-ai/dsh-api-remotes/client
extensions/ui-cordis	src/client/events.ts	6	reexport-type	CordisDynamicRunMode	@deepseek-ai/dsh-api-remotes/client
extensions/ui-cordis	src/client/events.ts	6	reexport-type	DynamicCordisInventoryRow	@deepseek-ai/dsh-api-remotes/client
extensions/ui-cordis	src/client/events.ts	6	reexport-type	DynamicCordisPackage	@deepseek-ai/dsh-api-remotes/client
extensions/ui-cordis	src/client/events.ts	6	reexport-type	DynamicCordisRequestResolved	@deepseek-ai/dsh-api-remotes/client
extensions/ui-cordis	src/client/events.ts	6	reexport-type	DynamicCordisRetracted	@deepseek-ai/dsh-api-remotes/client
extensions/ui-cordis	src/client/events.ts	6	reexport-type	DynamicCordisRunRequest	@deepseek-ai/dsh-api-remotes/client
extensions/ui-cordis	src/client/index.ts	20	reexport-type	CordisCardFace	./slots.ts
extensions/ui-cordis	src/client/index.ts	20	reexport-type	CordisPanelFace	./slots.ts
extensions/ui-cordis	src/client/index.ts	20	reexport-type	CordisRunCardFace	./slots.ts
extensions/ui-cordis	src/client/index.ts	20	reexport-type	CordisToolViewOwnerProps	./slots.ts
extensions/ui-cordis	src/client/index.ts	21	reexport-type	CordisActionResult	./dynamic-port.ts
extensions/ui-cordis	src/client/index.ts	21	reexport-type	CordisDynamicPort	./dynamic-port.ts
extensions/ui-cordis	src/client/index.ts	21	reexport-type	CordisInventoryRow	./dynamic-port.ts
extensions/ui-cordis	src/client/index.ts	22	reexport-type	CordisDefineRowProps	./CordisDefineRow.tsx
extensions/ui-cordis	src/client/index.ts	23	reexport-type	CordisActionRowProps	./CordisActionRow.tsx
extensions/ui-cordis	src/client/index.ts	24	reexport-type	CordisRunRowProps	./CordisRunRow.tsx
extensions/ui-cordis	src/client/index.ts	25	reexport-type	CordisRunCardPointer	./run-card-index.ts
extensions/ui-cordis	src/client/index.ts	25	reexport-type	CordisRunCardStore	./run-card-index.ts
extensions/ui-cordis	src/client/index.ts	25	reexport-type	CordisToolViewKey	./run-card-index.ts
extensions/ui-cordis	src/client/index.ts	28	reexport-type	ApprovalRequestId	./events.ts
extensions/ui-cordis	src/client/index.ts	28	reexport-type	CordisDynamicPackageId	./events.ts
extensions/ui-cordis	src/client/index.ts	28	reexport-type	CordisDynamicPluginId	./events.ts
extensions/ui-cordis	src/client/index.ts	28	reexport-type	CordisDynamicPluginRunId	./events.ts
extensions/ui-cordis	src/client/index.ts	28	reexport-type	DynamicCordisInventoryRow	./events.ts
extensions/ui-cordis	src/client/index.ts	28	reexport-type	DynamicCordisPackage	./events.ts
extensions/ui-cordis	src/client/index.ts	28	reexport-type	DynamicCordisRetracted	./events.ts
extensions/ui-cordis	src/client/index.ts	32	reexport-type	CordisKey	./locales.ts
extensions/ui-cordis	src/client/index.ts	35	const	inject	
extensions/ui-cordis	src/client/index.ts	40	function	apply	
extensions/ui-cordis	src/client/inventory.ts	25	interface	CordisInventorySnapshot	
extensions/ui-cordis	src/client/inventory.ts	39	interface	CordisInventory	
extensions/ui-cordis	src/client/inventory.ts	54	function	createCordisInventory	
extensions/ui-cordis	src/client/locales.ts	3	const	NS	
extensions/ui-cordis	src/client/locales.ts	6	const	zh	
extensions/ui-cordis	src/client/locales.ts	59	type	CordisKey	
extensions/ui-cordis	src/client/locales.ts	69	const	en	
extensions/ui-cordis	src/client/run-card-index.ts	10	type	CordisToolViewKey	
extensions/ui-cordis	src/client/run-card-index.ts	13	interface	CordisRunCardPointer	
extensions/ui-cordis	src/client/run-card-index.ts	21	interface	CordisRunCardStore	
extensions/ui-cordis	src/client/run-card-index.ts	47	class	CordisRunCardRegistry	
extensions/ui-cordis	src/client/run-card-index.ts	71	function	cordisToolViewKey	
extensions/ui-cordis	src/client/slots.ts	17	interface	CordisToolViewOwnerProps	
extensions/ui-cordis	src/client/slots.ts	40	interface	CordisCardFace	
extensions/ui-cordis	src/client/slots.ts	48	interface	CordisRunCardFace	
extensions/ui-cordis	src/client/slots.ts	58	interface	CordisPanelFace	
extensions/ui-cordis	src/client/status.ts	9	type	CordisVisibleStatus	
extensions/ui-cordis	src/client/status.ts	17	function	packageOf	
extensions/ui-cordis	src/client/status.ts	31	function	cordisVisibleStatus	
extensions/ui-cordis	src/index.ts	9	function	apply	
extensions/ui-cordis	src/invariant.ts	13	const	name	
extensions/ui-cordis	src/invariant.ts	15	const	inject	
extensions/ui-cordis	src/invariant.ts	31	const	apply	
extensions/ui-cordis	tsdown.config.ts	3	default	clientBundle('@deepseek-ai/dsh-client-ui-cordis', ['lib/types/index.js', 'lib/types/invariant.js'])	
feedback/command-feedback	src/index.ts	15	const	name	
feedback/command-feedback	src/index.ts	16	const	inject	
feedback/command-feedback	src/index.ts	72	function	recordFeedback	
feedback/command-feedback	src/index.ts	100	function	apply	
feedback/command-feedback	src/invariant.ts	13	const	name	
feedback/command-feedback	src/invariant.ts	15	const	inject	
feedback/command-feedback	src/invariant.ts	28	const	apply	
feedback/message-feedback	src/index.ts	37	star-type	*	./types.ts
feedback/message-feedback	src/index.ts	38	reexport	messageFeedbackDomainSpec	./spec.ts
feedback/message-feedback	src/index.ts	38	reexport	messageFeedbackItemSchema	./spec.ts
feedback/message-feedback	src/index.ts	38	reexport	messageFeedbackRatingSchema	./spec.ts
feedback/message-feedback	src/index.ts	38	reexport	messageFeedbackRowSchema	./spec.ts
feedback/message-feedback	src/index.ts	38	reexport	messageFeedbackSessionIdentitySchema	./spec.ts
feedback/message-feedback	src/index.ts	38	reexport	messageFeedbackVersionSchema	./spec.ts
feedback/message-feedback	src/index.ts	46	reexport-type	MessageFeedbackRow	./spec.ts
feedback/message-feedback	src/index.ts	46	reexport-type	MessageFeedbackSessionIdentity	./spec.ts
feedback/message-feedback	src/index.ts	49	interface	Config	
feedback/message-feedback	src/index.ts	150	class	MessageFeedbackService	
feedback/message-feedback	src/index.ts	383	default	MessageFeedbackService	
feedback/message-feedback	src/invariant.ts	10	const	name	
feedback/message-feedback	src/invariant.ts	12	const	inject	
feedback/message-feedback	src/invariant.ts	25	const	apply	
feedback/message-feedback	src/spec.ts	15	const	messageFeedbackRatingSchema	
feedback/message-feedback	src/spec.ts	21	const	messageFeedbackVersionSchema	
feedback/message-feedback	src/spec.ts	27	const	messageFeedbackItemSchema	
feedback/message-feedback	src/spec.ts	42	const	messageFeedbackSessionIdentitySchema	
feedback/message-feedback	src/spec.ts	48	type	MessageFeedbackSessionIdentity	
feedback/message-feedback	src/spec.ts	54	const	messageFeedbackRowSchema	
feedback/message-feedback	src/spec.ts	81	type	MessageFeedbackRow	
feedback/message-feedback	src/spec.ts	84	const	messageFeedbackDomainSpec	
feedback/message-feedback	src/types.ts	13	type	MessageFeedbackVersion	
feedback/message-feedback	src/types.ts	16	type	MessageFeedbackRating	
feedback/message-feedback	src/types.ts	19	interface	MessageFeedbackItem	
feedback/message-feedback	src/types.ts	35	interface	MessageFeedbackListRequest	
feedback/message-feedback	src/types.ts	41	interface	MessageFeedbackListValue	
feedback/message-feedback	src/types.ts	47	interface	MessageFeedbackPutRequest	
feedback/message-feedback	src/types.ts	61	interface	MessageFeedbackDeleteRequest	
feedback/message-feedback	src/types.ts	71	interface	MessageFeedbackDeleteValue	
feedback/message-feedback	src/types.ts	77	interface	MessageFeedbackSessionNotFound	
feedback/message-feedback	src/types.ts	83	interface	MessageFeedbackTargetNotFound	
feedback/message-feedback	src/types.ts	90	interface	MessageFeedbackVersionConflict	
feedback/message-feedback	src/types.ts	97	interface	MessageFeedbackNoteBlank	
feedback/message-feedback	src/types.ts	102	interface	MessageFeedbackNoteTooLarge	
feedback/message-feedback	src/types.ts	109	type	MessageFeedbackFailure	
feedback/message-feedback	src/types.ts	117	interface	MessageFeedbackSuccess	
feedback/message-feedback	src/types.ts	123	interface	MessageFeedbackRejected	
feedback/message-feedback	src/types.ts	129	type	MessageFeedbackListResult	
feedback/message-feedback	src/types.ts	134	type	MessageFeedbackPutResult	
feedback/message-feedback	src/types.ts	145	type	MessageFeedbackDeleteResult	
fs/fs	src/index.ts	26	reexport	FsError	./types.ts
fs/fs	src/index.ts	26	reexport	FsTargetKey	./types.ts
fs/fs	src/index.ts	26	reexport	FsVersion	./types.ts
fs/fs	src/index.ts	31	reexport-type	FsDirEntry	./types.ts
fs/fs	src/index.ts	31	reexport-type	FsEditOutcome	./types.ts
fs/fs	src/index.ts	31	reexport-type	FsEditRequest	./types.ts
fs/fs	src/index.ts	31	reexport-type	FsErrorCode	./types.ts
fs/fs	src/index.ts	31	reexport-type	FsInfo	./types.ts
fs/fs	src/index.ts	31	reexport-type	FsObservation	./types.ts
fs/fs	src/index.ts	31	reexport-type	FsPathInfo	./types.ts
fs/fs	src/index.ts	31	reexport-type	FsTarget	./types.ts
fs/fs	src/index.ts	31	reexport-type	FsWriteIntent	./types.ts
fs/fs	src/index.ts	31	reexport-type	FsWriteOutcome	./types.ts
fs/fs	src/index.ts	86	class	FileSystem	
fs/fs	src/index.ts	252	default	FileSystem	
fs/fs	src/invariant.ts	10	const	name	
fs/fs	src/invariant.ts	12	const	inject	
fs/fs	src/invariant.ts	47	const	apply	
fs/fs	src/types.ts	16	type	FsTargetKey	
fs/fs	src/types.ts	24	function	FsTargetKey	
fs/fs	src/types.ts	35	type	FsVersion	
fs/fs	src/types.ts	43	function	FsVersion	
fs/fs	src/types.ts	52	type	FsObservation	
fs/fs	src/types.ts	60	interface	FsTarget	
fs/fs	src/types.ts	76	interface	FsInfo	
fs/fs	src/types.ts	91	interface	FsPathInfo	
fs/fs	src/types.ts	104	interface	FsDirEntry	
fs/fs	src/types.ts	123	type	FsWriteIntent	
fs/fs	src/types.ts	128	interface	FsWriteOutcome	
fs/fs	src/types.ts	147	interface	FsEditRequest	
fs/fs	src/types.ts	157	interface	FsEditOutcome	
fs/fs	src/types.ts	175	type	FsErrorCode	
fs/fs	src/types.ts	196	class	FsError	
fs/fs-local	src/fsio.ts	82	interface	FsIoInternals	
fs/fs-local	src/fsio.ts	106	interface	LocalTarget	
fs/fs-local	src/fsio.ts	114	interface	PathInfo	
fs/fs-local	src/fsio.ts	122	interface	PathLinkInfo	
fs/fs-local	src/fsio.ts	130	interface	LocalDirEntry	
fs/fs-local	src/fsio.ts	146	function	resolveLocalTarget	
fs/fs-local	src/fsio.ts	230	function	probe	
fs/fs-local	src/fsio.ts	246	function	probeNoFollow	
fs/fs-local	src/fsio.ts	282	function	listDirectory	
fs/fs-local	src/fsio.ts	375	function	readWholeText	
fs/fs-local	src/fsio.ts	396	function	readWholeBytes	
fs/fs-local	src/fsio.ts	437	function	streamWholeText	
fs/fs-local	src/fsio.ts	533	function	writeFileAtomic	
fs/fs-local	src/fsio.ts	620	type	LineEndings	
fs/fs-local	src/fsio.ts	670	function	readForEdit	
fs/fs-local	src/fsio.ts	695	function	readTextForDiff	
fs/fs-local	src/fsio.ts	759	function	applyLiteralEdit	
fs/fs-local	src/fsio.ts	781	reexport-local	normalizeLineEndings	
fs/fs-local	src/fsio.ts	781	reexport-local	restoreLineEndings	
fs/fs-local	src/index.ts	41	interface	Config	
fs/fs-local	src/index.ts	64	class	LocalFileSystem	
fs/fs-local	src/index.ts	265	default	LocalFileSystem	
fs/fs-local	src/invariant.ts	13	const	name	
fs/fs-local	src/invariant.ts	15	const	inject	
fs/fs-local	src/invariant.ts	28	const	apply	
fs/fs-local	src/win32.ts	88	function	readFileDaclWin32	
fs/fs-local	src/win32.ts	108	function	copyFileDaclWin32	
fs/fs-local	src/win32.ts	122	function	replaceFileWin32	
fs/fs-observation-policy	src/index.ts	15	reexport-type	FsObservationActor	./types.ts
fs/fs-observation-policy	src/index.ts	98	const	name	
fs/fs-observation-policy	src/index.ts	106	function	apply	
fs/fs-observation-policy	src/invariant.ts	13	const	name	
fs/fs-observation-policy	src/invariant.ts	15	const	inject	
fs/fs-observation-policy	src/invariant.ts	28	const	apply	
fs/fs-observation-policy	src/types.ts	23	interface	FsObservationActor	
fs/fs-sandbox	src/containment.ts	58	function	isPathUnder	
fs/fs-sandbox	src/index.ts	49	type	Config	
fs/fs-sandbox	src/index.ts	59	class	SandboxedFileSystem	
fs/fs-sandbox	src/index.ts	151	default	SandboxedFileSystem	
fs/fs-sandbox	src/invariant.ts	13	const	name	
fs/fs-sandbox	src/invariant.ts	15	const	inject	
fs/fs-sandbox	src/invariant.ts	25	const	apply	
fs/tool-fs	src/diff.ts	11	const	DIFF_CONTEXT	
fs/tool-fs	src/diff.ts	20	type	FsDiffMeta	
fs/tool-fs	src/diff.ts	33	function	computeHunkDiffs	
fs/tool-fs	src/diff.ts	74	function	diffsFromMeta	
fs/tool-fs	src/edit.ts	47	function	parseEditArgs	
fs/tool-fs	src/edit.ts	65	function	formatEditOutput	
fs/tool-fs	src/edit.ts	76	function	applyEditTool	
fs/tool-fs	src/error.ts	29	function	remediateFsError	
fs/tool-fs	src/index.ts	19	const	name	
fs/tool-fs	src/index.ts	22	const	inject	
fs/tool-fs	src/index.ts	25	interface	Config	
fs/tool-fs	src/index.ts	36	const	Config	
fs/tool-fs	src/index.ts	54	function	apply	
fs/tool-fs	src/invariant.ts	13	const	name	
fs/tool-fs	src/invariant.ts	15	const	inject	
fs/tool-fs	src/invariant.ts	28	const	apply	
fs/tool-fs	src/read-image.ts	53	interface	ImageReadValue	
fs/tool-fs	src/read-image.ts	75	function	imageMediaTypeForPath	
fs/tool-fs	src/read-image.ts	87	function	assertImageCapableRoute	
fs/tool-fs	src/read-image.ts	107	function	imageRefFromValue	
fs/tool-fs	src/read-image.ts	129	function	formatImageReadOutput	
fs/tool-fs	src/read-image.ts	169	function	applyReadImageTool	
fs/tool-fs	src/read-render.ts	11	const	READ_MAX_LINE_LENGTH	
fs/tool-fs	src/read-render.ts	14	const	READ_MAX_BYTES	
fs/tool-fs	src/read-render.ts	17	interface	ReadWindow	
fs/tool-fs	src/read-render.ts	29	interface	FileTextLine	
fs/tool-fs	src/read-render.ts	37	interface	WindowResult	
fs/tool-fs	src/read-render.ts	47	interface	FileReadOutcome	
fs/tool-fs	src/read-render.ts	111	function	buildWindow	
fs/tool-fs	src/read-render.ts	152	function	formatReadOutput	
fs/tool-fs	src/read-render.ts	199	function	langFromPath	
fs/tool-fs	src/read-render.ts	220	interface	FsReadMeta	
fs/tool-fs	src/read-render.ts	258	function	readMetaFromMeta	
fs/tool-fs	src/read-target.ts	19	function	resolveRegularReadTarget	
fs/tool-fs	src/read.ts	16	const	READ_LIMIT	
fs/tool-fs	src/read.ts	22	const	STREAM_MIN_SIZE	
fs/tool-fs	src/read.ts	25	interface	ReadToolCaps	
fs/tool-fs	src/read.ts	56	function	parseReadArgs	
fs/tool-fs	src/read.ts	69	function	applyReadTool	
fs/tool-fs	src/sandbox.ts	21	interface	FsEscalationArgs	
fs/tool-fs	src/sandbox.ts	27	interface	EscalationSchemaFields	
fs/tool-fs	src/sandbox.ts	37	class	FsSandboxController	
fs/tool-fs	src/session-cwd.ts	23	function	sessionCwd	
fs/tool-fs	src/session-cwd.ts	36	function	sessionResolveOptions	
fs/tool-fs	src/write.ts	25	function	parseWriteArgs	
fs/tool-fs	src/write.ts	36	function	formatWriteOutput	
fs/tool-fs	src/write.ts	62	function	applyWriteTool	
fs/tool-fs-search	src/direct-call.ts	16	function	acceptedDirectCallValue	
fs/tool-fs-search	src/glob.ts	26	const	GLOB_MAX_RESULTS	
fs/tool-fs-search	src/glob.ts	38	const	GLOB_VCS_EXCLUDES	
fs/tool-fs-search	src/glob.ts	41	interface	GlobToolCaps	
fs/tool-fs-search	src/glob.ts	59	interface	GlobInput	
fs/tool-fs-search	src/glob.ts	72	function	parseGlobArgs	
fs/tool-fs-search	src/glob.ts	90	function	buildGlobCommand	
fs/tool-fs-search	src/glob.ts	114	interface	GlobSample	
fs/tool-fs-search	src/glob.ts	171	function	sampleAcrossTopLevel	
fs/tool-fs-search	src/glob.ts	214	function	formatGlobOutput	
fs/tool-fs-search	src/glob.ts	267	function	presentGlobCall	
fs/tool-fs-search	src/glob.ts	283	function	presentGlobResult	
fs/tool-fs-search	src/glob.ts	297	function	applyGlobTool	
fs/tool-fs-search	src/grep.ts	30	const	GREP_MAX_MATCHES	
fs/tool-fs-search	src/grep.ts	36	const	GREP_MAX_LINE_BYTES	
fs/tool-fs-search	src/grep.ts	39	interface	GrepToolCaps	
fs/tool-fs-search	src/grep.ts	57	interface	GrepInput	
fs/tool-fs-search	src/grep.ts	90	function	parseGrepArgs	
fs/tool-fs-search	src/grep.ts	112	function	buildGrepCommand	
fs/tool-fs-search	src/grep.ts	170	function	parseGrepMatches	
fs/tool-fs-search	src/grep.ts	192	function	formatGrepMatches	
fs/tool-fs-search	src/grep.ts	216	function	formatGrepOutput	
fs/tool-fs-search	src/grep.ts	241	function	presentGrepCall	
fs/tool-fs-search	src/grep.ts	258	function	presentGrepResult	
fs/tool-fs-search	src/grep.ts	275	function	applyGrepTool	
fs/tool-fs-search	src/index.ts	36	reexport	GLOB_MAX_RESULTS	./glob.ts
fs/tool-fs-search	src/index.ts	36	reexport	GLOB_VCS_EXCLUDES	./glob.ts
fs/tool-fs-search	src/index.ts	36	reexport	applyGlobTool	./glob.ts
fs/tool-fs-search	src/index.ts	36	reexport	buildGlobCommand	./glob.ts
fs/tool-fs-search	src/index.ts	36	reexport	formatGlobOutput	./glob.ts
fs/tool-fs-search	src/index.ts	36	reexport	parseGlobArgs	./glob.ts
fs/tool-fs-search	src/index.ts	36	reexport	presentGlobCall	./glob.ts
fs/tool-fs-search	src/index.ts	36	reexport	presentGlobResult	./glob.ts
fs/tool-fs-search	src/index.ts	36	reexport	sampleAcrossTopLevel	./glob.ts
fs/tool-fs-search	src/index.ts	37	reexport-type	GlobInput	./glob.ts
fs/tool-fs-search	src/index.ts	37	reexport-type	GlobSample	./glob.ts
fs/tool-fs-search	src/index.ts	37	reexport-type	GlobToolCaps	./glob.ts
fs/tool-fs-search	src/index.ts	38	reexport	GREP_MAX_LINE_BYTES	./grep.ts
fs/tool-fs-search	src/index.ts	38	reexport	GREP_MAX_MATCHES	./grep.ts
fs/tool-fs-search	src/index.ts	38	reexport	applyGrepTool	./grep.ts
fs/tool-fs-search	src/index.ts	38	reexport	buildGrepCommand	./grep.ts
fs/tool-fs-search	src/index.ts	38	reexport	formatGrepMatches	./grep.ts
fs/tool-fs-search	src/index.ts	38	reexport	formatGrepOutput	./grep.ts
fs/tool-fs-search	src/index.ts	38	reexport	parseGrepArgs	./grep.ts
fs/tool-fs-search	src/index.ts	38	reexport	parseGrepMatches	./grep.ts
fs/tool-fs-search	src/index.ts	38	reexport	presentGrepCall	./grep.ts
fs/tool-fs-search	src/index.ts	38	reexport	presentGrepResult	./grep.ts
fs/tool-fs-search	src/index.ts	50	reexport-type	GrepInput	./grep.ts
fs/tool-fs-search	src/index.ts	50	reexport-type	GrepToolCaps	./grep.ts
fs/tool-fs-search	src/index.ts	51	reexport	RAW_OUTPUT_MAX_BYTES	./search-core.ts
fs/tool-fs-search	src/index.ts	51	reexport	SEARCH_GRACE_MS	./search-core.ts
fs/tool-fs-search	src/index.ts	51	reexport	SEARCH_META_MAX_BYTES	./search-core.ts
fs/tool-fs-search	src/index.ts	51	reexport	SEARCH_STDERR_MAX_BYTES	./search-core.ts
fs/tool-fs-search	src/index.ts	51	reexport	SEARCH_TIMEOUT_MS	./search-core.ts
fs/tool-fs-search	src/index.ts	51	reexport	SearchError	./search-core.ts
fs/tool-fs-search	src/index.ts	51	reexport	previewLine	./search-core.ts
fs/tool-fs-search	src/index.ts	51	reexport	resolveRgPath	./search-core.ts
fs/tool-fs-search	src/index.ts	51	reexport	runRipgrep	./search-core.ts
fs/tool-fs-search	src/index.ts	51	reexport	toWorkdirRelative	./search-core.ts
fs/tool-fs-search	src/index.ts	51	reexport	trySaveFormattedResult	./search-core.ts
fs/tool-fs-search	src/index.ts	64	reexport-type	GrepMatch	./search-core.ts
fs/tool-fs-search	src/index.ts	64	reexport-type	RipgrepRun	./search-core.ts
fs/tool-fs-search	src/index.ts	64	reexport-type	SearchErrorCode	./search-core.ts
fs/tool-fs-search	src/index.ts	67	const	name	
fs/tool-fs-search	src/index.ts	70	const	inject	
fs/tool-fs-search	src/index.ts	73	interface	Config	
fs/tool-fs-search	src/index.ts	97	const	Config	
fs/tool-fs-search	src/index.ts	128	function	apply	
fs/tool-fs-search	src/invariant.ts	13	const	name	
fs/tool-fs-search	src/invariant.ts	15	const	inject	
fs/tool-fs-search	src/invariant.ts	28	const	apply	
fs/tool-fs-search	src/presentation.ts	60	type	SearchMeta	
fs/tool-fs-search	src/presentation.ts	80	function	groupMatchesByFile	
fs/tool-fs-search	src/presentation.ts	130	function	grepSearchMeta	
fs/tool-fs-search	src/presentation.ts	150	function	globSearchMeta	
fs/tool-fs-search	src/presentation.ts	189	function	searchViewFromMeta	
fs/tool-fs-search	src/search-core.ts	36	const	RAW_OUTPUT_MAX_BYTES	
fs/tool-fs-search	src/search-core.ts	43	const	SEARCH_TIMEOUT_MS	
fs/tool-fs-search	src/search-core.ts	50	const	SEARCH_STDERR_MAX_BYTES	
fs/tool-fs-search	src/search-core.ts	53	const	SEARCH_GRACE_MS	
fs/tool-fs-search	src/search-core.ts	65	const	SEARCH_META_MAX_BYTES	
fs/tool-fs-search	src/search-core.ts	78	type	SearchErrorCode	
fs/tool-fs-search	src/search-core.ts	90	class	SearchError	
fs/tool-fs-search	src/search-core.ts	100	interface	RipgrepRun	
fs/tool-fs-search	src/search-core.ts	171	function	resolveRgPath	
fs/tool-fs-search	src/search-core.ts	215	function	runRipgrep	
fs/tool-fs-search	src/search-core.ts	293	function	toWorkdirRelative	
fs/tool-fs-search	src/search-core.ts	302	interface	GrepMatch	
fs/tool-fs-search	src/search-core.ts	317	function	previewLine	
fs/tool-fs-search	src/search-core.ts	337	function	retainGrepMatches	
fs/tool-fs-search	src/search-core.ts	352	function	retainGlobPaths	
fs/tool-fs-search	src/search-core.ts	375	function	trySaveFormattedResult	
fs/tool-str-replace-editor	src/index.ts	493	const	name	
fs/tool-str-replace-editor	src/index.ts	494	const	inject	
fs/tool-str-replace-editor	src/index.ts	497	interface	Config	
fs/tool-str-replace-editor	src/index.ts	505	const	Config	
fs/tool-str-replace-editor	src/index.ts	511	function	apply	
fs/tool-str-replace-editor	src/invariant.ts	13	const	name	
fs/tool-str-replace-editor	src/invariant.ts	15	const	inject	
fs/tool-str-replace-editor	src/invariant.ts	28	const	apply	
goal/command-goal	src/index.ts	12	const	name	
goal/command-goal	src/index.ts	13	const	inject	
goal/command-goal	src/index.ts	189	function	apply	
goal/command-goal	src/invariant.ts	13	const	name	
goal/command-goal	src/invariant.ts	15	const	inject	
goal/command-goal	src/invariant.ts	28	const	apply	
goal/goal	src/client.ts	10	star-type	*	./types.ts
goal/goal	src/domain.ts	14	type	GoalOperation	
goal/goal	src/domain.ts	24	interface	GoalSnapshotChangeMeta	
goal/goal	src/domain.ts	35	interface	GoalClearChangeMeta	
goal/goal	src/domain.ts	44	type	GoalChangeMeta	
goal/goal	src/domain.ts	47	interface	GoalMessageSource	
goal/goal	src/domain.ts	71	interface	FoldedGoal	
goal/goal	src/domain.ts	85	interface	GoalChanged	
goal/goal	src/domain.ts	93	type	GoalErrorCode	
goal/goal	src/fold.ts	27	interface	GoalFoldState	
goal/goal	src/fold.ts	40	function	emptyGoalFoldState	
goal/goal	src/fold.ts	134	function	decodeGoalChange	
goal/goal	src/fold.ts	260	function	goalChangeRef	
goal/goal	src/fold.ts	271	function	applyGoalChange	
goal/goal	src/fold.ts	313	function	applyGoalEvent	
goal/goal	src/fold.ts	339	function	foldGoal	
goal/goal	src/index.ts	54	star-type	*	./types.ts
goal/goal	src/index.ts	55	star-type	*	./domain.ts
goal/goal	src/index.ts	56	reexport	GOAL_CHANGE_VERSION	./runtime.ts
goal/goal	src/index.ts	56	reexport	GoalError	./runtime.ts
goal/goal	src/index.ts	56	reexport	GoalId	./runtime.ts
goal/goal	src/index.ts	57	reexport	decodeGoalChange	./fold.ts
goal/goal	src/index.ts	57	reexport	foldGoal	./fold.ts
goal/goal	src/index.ts	57	reexport	goalChangeRef	./fold.ts
goal/goal	src/index.ts	96	function	applyGoalProjection	
goal/goal	src/index.ts	116	interface	Config	
goal/goal	src/index.ts	122	interface	ResolvedConfig	
goal/goal	src/index.ts	183	class	GoalService	
goal/goal	src/index.ts	592	default	GoalService	
goal/goal	src/invariant.ts	12	const	name	
goal/goal	src/invariant.ts	14	const	inject	
goal/goal	src/invariant.ts	78	const	apply	
goal/goal	src/runtime.ts	8	const	GOAL_CHANGE_VERSION	
goal/goal	src/runtime.ts	15	function	GoalId	
goal/goal	src/runtime.ts	20	class	GoalError	
goal/goal	src/types.ts	16	type	GoalId	
goal/goal	src/types.ts	19	interface	GoalRef	
goal/goal	src/types.ts	27	interface	CreateGoalRequest	
goal/goal	src/types.ts	33	interface	CreateGoalResult	
goal/goal	src/types.ts	38	interface	EditGoalRequest	
goal/goal	src/types.ts	44	type	GoalPhase	
goal/goal	src/types.ts	51	interface	GoalBlockReason	
goal/goal	src/types.ts	59	interface	GoalSnapshot	
goal/goal	src/types.ts	71	type	GoalActivation	
goal/goal	src/types.ts	74	interface	GoalView	
goal/goal	src/types.ts	91	interface	GoalProjection	
goal/goal	tsdown.config.ts	4	default	defineConfig([	
